name,name2,202208人気度,202208知名度,202302人気度,202302知名度,202208DA,202209DA,202210DA,202211DA,202212DA,202301DA,202302DA,202208BR,202209BR,202210BR,202211BR,202212BR,202301BR,202302BR
白石麻衣,白石麻衣,21.2,75,18.1,72.6,40608,27842,19376,24314,24320,21577,24959,0.00166890966,0.000833187201,0.0006041042236,0.001202003662,0.001278287216,0.0005865973664,0.001400706333
白石美帆,白石美帆,10.1,65.8,10.4,63.9,7951,9921,6793,8417,9605,6790,8192,6.36E-05,0.0001337870707,5.82E-05,8.85E-05,0.0001629165916,4.32E-05,7.81E-05
新川優愛,新川優愛,9.2,38.4,7.8,46.2,68965,29044,23282,46393,12714,22045,29186,0.007323828202,0.002034911874,0.001876650176,0.004899329405,0.00086290371,0.000904897487,0.00245139138
杉咲花,杉咲花,23.9,75.8,19.8,75.6,33269,34722,32582,18410,23582,28529,24854,0.001092940954,0.001120161102,0.001113602029,0.0006111355865,0.0006679158672,0.0006014607125,0.0006079005094
杉本彩,杉本彩,12.7,77,12.9,77.5,9676,8649,6155,5386,6709,5837,9595,1.26E-05,1.04E-05,5.74E-06,5.58E-06,7.96E-06,3.31E-06,1.87E-05
鈴木京香,鈴木京香,21.1,74.7,18.6,74.5,10813,14255,13369,57899,15339,11348,10849,0.0001780605794,0.0002915371427,0.0002505320797,0.00171540903,0.0002546069762,0.0001853704565,0.000184159452
鈴木砂羽,鈴木砂羽,11.2,61.6,15.9,63.2,24620,11703,45562,11174,22857,12010,13531,0.0001830073893,9.04E-05,0.0006046393953,0.0001194593269,0.0002344410924,7.98E-05,0.0001305647248
鈴木奈々,鈴木奈々,8.3,83.7,11.5,85.5,9801,9898,24599,12095,5325,12181,8042,1.83E-05,1.36E-05,9.17E-05,2.81E-05,7.60E-06,1.44E-05,1.31E-05
鈴木保奈美,鈴木保奈美,12.9,73.6,13.8,73.8,82693,34915,29559,21391,19057,24981,9603,0.002972254844,0.001059910277,0.0007298837552,0.0006015694241,0.0003582266955,0.0003491436983,0.0002457609504
鈴木ゆうか,鈴木ゆうか,0.7,4.2,0.9,5.1,11709,6977,4987,3671,4486,18254,7666,9.57E-05,6.32E-05,5.21E-05,1.83E-05,4.77E-05,0.0001234092423,1.19E-05
鈴木梨央,鈴木梨央,5.7,42.7,6,44.6,10294,10156,5490,6328,10813,13180,13925,2.62E-05,2.93E-05,8.33E-06,1.30E-05,3.04E-05,2.38E-05,5.01E-05
須藤理彩,須藤理彩,5,41.9,4.2,39.1,4488,4299,36459,8276,6390,59270,10667,2.71E-06,3.31E-06,0.0002013304625,1.66E-05,8.80E-06,0.0003464445648,2.52E-05
鷲見玲奈,鷲見玲奈,7.1,41.9,7.4,45,43246,34760,23960,22107,32208,48271,19472,0.0003331330244,0.0002691257337,0.0001332729773,0.0001659892583,0.0002481351995,0.0003248287265,0.0001337302879
清野菜名,清野菜名,20.9,59.1,23.5,61.9,69417,39370,87601,54774,26384,45929,48309,0.005164430319,0.003137848743,0.01142792951,0.006546102408,0.00209966427,0.002424477367,0.006077539116
関水渚,関水渚,2.3,9.2,1.6,9.7,21827,12418,9872,23010,12763,65794,71434,0.0002242837621,9.92E-05,7.97E-05,0.0002845820658,0.0001202724932,0.0009599346958,0.002261398071
瀬戸朝香,瀬戸朝香,10.4,64.2,11.9,64.1,5055,6628,8147,17655,6965,23243,10364,9.44E-05,6.72E-05,0.0001790551044,0.0006849930164,0.0001684046942,0.0004758889142,0.0001980427255
染野有来,染野有来,0.4,2.1,0.4,2.3,2929,3100,2539,921,1512,2121,1273,1.15E-06,1.34E-06,9.76E-07,1.63E-07,4.04E-07,4.36E-07,3.28E-07
大地真央,大地真央,21.1,81.4,19.5,80.2,18681,15763,42744,32763,36867,25434,18277,0.0007695772567,0.0007658084472,0.002744137277,0.001908738081,0.002643589404,0.00126578793,0.0009058759257
平祐奈,平祐奈,3.4,41.4,4.8,42.3,24233,11661,15376,82424,17992,13719,15021,0.0005090607581,0.0002355640996,0.001043849902,0.004645193487,0.0004917403845,0.0002094472198,0.00030375262
高岡早紀,高岡早紀,11.9,69.9,11.9,70.1,21656,24635,11711,16888,22117,21550,31894,0.0008487449597,0.0009205326358,0.00029305048,0.000651254481,0.0007294741296,0.0005706341962,0.001603082233
高島彩,高島彩,13.8,70.3,12.4,66.7,16645,15264,14133,11064,18596,15299,14943,4.55E-05,4.57E-05,3.39E-05,3.07E-05,6.74E-05,3.76E-05,5.71E-05
高嶋ちさ子,高嶋ちさ子,25.3,91,25.5,89.6,19548,24336,104762,32460,77926,59033,20979,0.0007458590792,0.0009808995859,0.009121471169,0.001967532716,0.005851339856,0.002467489855,0.0009706934703
高島礼子,高島礼子,15.4,78.9,14.7,77.7,22124,19370,23401,14608,13947,12229,15481,0.0001512251888,0.0001665597313,0.0001323877622,8.52E-05,9.03E-05,0.0002550175345,0.0001260686317
高梨臨,高梨臨,5,31.7,8,36.1,10435,8783,103212,52907,101847,27780,25961,2.25E-05,1.64E-05,0.001739175324,0.0006562256085,0.00209849099,9.02E-05,0.0001599186213
高橋惠子,高橋惠子,7.8,51.3,8.1,50.6,6550,4909,4860,8313,6558,6247,17190,2.15E-05,1.51E-05,2.12E-05,5.69E-05,2.95E-05,4.17E-05,0.0001313751554
髙橋ひかる,髙橋ひかる,9.7,29,7.8,30.3,29361,21675,34414,26859,63278,37447,34139,0.0001157951035,6.95E-05,0.0001793784614,0.0001473457371,0.0007588208967,0.0001693913908,0.0002522330194
高橋ひとみ,高橋ひとみ,9.9,60.4,9.4,58.9,14530,5026,4603,7954,6149,5619,4234,2.84E-05,3.52E-06,3.21E-06,1.22E-05,6.68E-06,3.06E-06,3.63E-06
高橋真麻,高橋真麻,11.5,86.5,12.2,86.2,45587,29801,15842,30838,8211,17627,14583,0.00159251397,0.001015756265,0.0003841292862,0.001166752682,0.0002269292239,0.0004503942152,0.0004208433043
高橋みなみ,高橋みなみ,8.7,73.5,7.1,72.4,18933,14574,25654,15277,14177,12036,10747,0.0003378153673,0.0001676303205,0.0004106631815,0.0002235822039,0.0001712264813,8.75E-05,0.0001368337135
高橋メアリージュン,高橋メアリージュン,13.1,66.2,12.9,66.4,19527,38145,43661,31290,30773,27999,10010,5.12E-05,0.0002378061253,0.0003772827601,0.0002913700927,0.0002895117919,0.0001246043381,0.0001397291597
高畑淳子,高畑淳子,11,80,18.8,79.1,10992,10671,65217,68415,20282,11821,12088,1.62E-05,1.58E-05,0.00316470058,0.0009412312711,7.27E-05,1.36E-05,2.96E-05
高畑充希,高畑充希,30.4,83.2,28.1,83.2,32317,18820,17282,39316,42956,24028,20432,0.0009059423318,0.0004099279096,0.0003263085661,0.001131791016,0.00138858234,0.0004067029592,0.0005609353368
瀧内公美,瀧内公美,2.5,9.9,1.6,8.8,10919,16697,18203,9940,13440,71088,52761,0.0001831971476,0.0003830025994,0.0003566439892,0.000293272519,0.0005144793945,0.002342669692,0.001718652923
滝川クリステル,滝川クリステル,8.3,91,8.8,90.6,17423,11355,10992,7810,12961,10092,7369,0.0006466492214,0.0003364567226,0.0002422012679,0.0002161826231,0.0003588746838,0.0002023417882,0.0002290687925
滝沢カレン,滝沢カレン,34.5,92.6,32.6,91.5,44661,19459,33391,29559,67808,24113,17797,0.0003012663033,5.75E-05,0.0001937315791,0.0001876898847,0.0009460412165,0.0001315805755,0.0001364725409
瀧本美織,瀧本美織,8.5,52.7,10.1,55,22857,14688,50948,49088,30415,13678,8532,7.90E-05,8.52E-05,0.0007055333283,0.0008312447193,0.0004870248412,7.37E-05,4.79E-05
竹下景子,竹下景子,10.6,64.8,14.2,61.6,6340,10219,5132,6388,6321,21082,6788,8.79E-05,0.0001273976762,6.53E-05,0.0001237345381,0.000102046019,0.00052051588,0.0001263445881
武田梨奈,武田梨奈,3,16.5,2.7,16.6,9331,9427,5179,6287,6245,18407,4417,0.0001300733296,0.0001613753651,4.64E-05,9.32E-05,6.24E-05,0.000202991898,3.57E-05
武田玲奈,武田玲奈,3.2,18.9,3.5,20.2,26096,51872,14883,13882,12858,20170,9840,0.000918126016,0.001924908885,0.0003404754025,0.0004186911706,0.0002790409658,0.0003804668535,0.0002019862825
田中美佐子,田中美佐子,15.6,63.5,14.5,62.7,12613,7677,5945,8305,10188,18167,7070,2.14E-05,1.08E-05,5.35E-06,1.33E-05,1.83E-05,3.20E-05,1.01E-05
田中道子,田中道子,1.8,18.9,3.7,25.7,20168,29275,27879,30536,107858,134444,40126,5.46E-05,0.0001192879834,0.0001177211157,0.0001793862984,0.002056115263,0.001753787478,0.0003263468968
田中みな実,田中みな実,19.5,83.9,21.4,84.4,34421,42557,34016,33327,25416,52741,42223,0.0002945521055,0.0004103453742,0.0003068018282,0.0003375754807,0.0003211587295,0.0004596373832,0.0006287339012
田中律子,田中律子,11.3,67.8,11,66.7,22174,18142,6593,14176,6748,27405,9624,0.0008211774376,0.0006388444644,0.0001468166765,0.0005179967983,0.0002030010536,0.0006896921564,0.0004457480569
田中麗奈,田中麗奈,8.3,66.5,9.4,63.4,18053,11160,8469,9118,7540,7075,6866,4.38E-05,1.73E-05,1.09E-05,1.60E-05,1.00E-05,4.86E-06,9.56E-06
田辺桃子,田辺桃子,1.1,6.2,1.9,7.8,63209,18724,26750,8730,6520,22219,44798,0.0009979022149,0.0001728817537,0.0003600456721,8.73E-05,5.37E-05,0.0001466250029,0.0008383996899
田鍋梨々花,田鍋梨々花,0.5,2.5,0.7,4.8,2022,1574,1629,1107,1208,1661,1908,7.86E-07,5.70E-07,5.27E-07,2.36E-07,3.37E-07,2.68E-07,7.38E-07
谷まりあ,谷まりあ,7.1,36.5,9.4,43.2,25253,87928,28379,18505,31222,54362,41691,0.0002495548615,0.00161057697,0.000284775586,0.0001300987716,0.0003106527182,0.0004632417798,0.001159566807
多部未華子,多部未華子,34.7,81.8,29.9,78.2,39251,26633,20808,25007,33977,30356,28204,0.001039155034,0.0004686266564,0.0004062195723,0.0006241118556,0.0008580575591,0.00048722103,0.0007388792851
玉城ティナ,玉城ティナ,4.6,44.4,5.5,47.3,52117,39019,13114,16504,9043,31867,11626,0.006372574687,0.001824014976,0.000617761846,0.0009750888185,0.0002925913904,0.0008891401381,0.0003847737165
ダレノガレ明美,ダレノガレ明美,6.7,83.5,8.1,84.8,15119,7109,10519,13101,7534,18146,9768,3.29E-05,8.53E-06,2.05E-05,3.64E-05,1.21E-05,4.07E-05,2.53E-05
檀れい,檀れい,16.8,73.8,18.2,73.3,61737,28957,36029,26663,31276,21091,11585,0.002652782173,0.0008000572418,0.001829071714,0.001044872249,0.001107384327,0.000505848396,0.0003441144005
壇蜜,壇蜜,21.2,89.4,19.5,89.9,18110,16253,12664,11881,10775,11173,11276,5.99E-05,5.28E-05,3.74E-05,4.30E-05,3.67E-05,2.14E-05,4.58E-05
千秋_(タレント),千秋,8.8,88.7,11.7,90.1,10776,14264,12909,45617,17607,15654,11500,8.66E-05,0.0001127099755,7.51E-05,0.001009737771,0.0001483782702,9.22E-05,0.0001527483916
知花くらら,知花くらら,3.5,44.1,3.9,40.5,9714,11094,3501,2212,10237,4613,21960,1.27E-05,1.71E-05,1.86E-06,9.41E-07,1.85E-05,2.06E-06,9.77E-05
土村芳,土村芳,1.8,9.9,1.6,7.8,41005,7683,4459,3863,4671,13595,4005,0.0005926567767,5.29E-05,2.57E-05,2.50E-05,7.20E-05,0.0001056490865,1.85E-05
土屋アンナ,土屋アンナ,15.6,89.2,14.9,88,38066,14606,6144,10908,14854,17264,5989,0.0002633459242,5.22E-05,1.02E-05,4.60E-05,4.88E-05,4.61E-05,1.79E-05
土屋太鳳,土屋太鳳,26,90.1,21.6,88.7,84572,34744,19582,23325,49480,231881,53463,0.002092152884,0.0005288663317,0.0002715385602,0.0005335764261,0.00444503451,0.046249093,0.00621575141
恒松祐里,恒松祐里,2.1,12.7,4.8,14.9,6639,5835,15544,33879,32264,82702,26564,5.66E-05,2.26E-05,0.0001832256289,0.0004028623481,0.0002938607057,0.00085974751,0.0002368775886
椿鬼奴,椿鬼奴,21.2,85,22.3,83.2,23219,17688,6165,4563,8735,6365,5876,0.0001102491906,5.84E-05,5.76E-06,1.06E-05,2.92E-05,1.15E-05,7.00E-06
鶴田真由,鶴田真由,11.7,57,11.7,56.6,10151,18895,6972,11383,9887,7555,6012,0.0001504777632,0.0002518755665,2.46E-05,4.64E-05,5.44E-05,3.12E-05,4.37E-05
出口夏希,出口夏希,1.1,3.7,0.7,2.8,11289,18131,19936,17504,35258,58559,24585,5.17E-05,0.0001078276661,7.89E-05,8.28E-05,0.0002794274299,0.0008331820206,0.0003777564563
寺島しのぶ,寺島しのぶ,8.1,71.5,13.3,72.9,16609,19234,21635,127822,22016,12768,24921,0.000123613708,0.0001407326412,0.0002325720978,0.007749629519,0.0003065104172,9.55E-05,0.0004411830697
當真あみ,當真あみ,0.9,2.1,1.8,10.1,139744,10360,17637,39661,58733,80279,72936,0.002623100013,1.49E-05,4.71E-05,0.0003026162847,0.0006096872319,0.0006790594831,0.001185741147
常盤貴子,常盤貴子,20.4,75.4,22.1,76.3,23027,34488,20446,19041,19447,68277,40960,0.0004594921918,0.000916605292,0.0005547671075,0.0005728619338,0.0004085375154,0.001858888597,0.001134342641
徳永えり,徳永えり,2.8,17.9,1.9,15.2,17380,5756,26439,22726,15884,12581,7274,4.06E-05,4.61E-06,0.0001058741741,9.94E-05,4.46E-05,1.54E-05,1.07E-05
戸田恵梨香,戸田恵梨香,37.2,88,35,87.4,36371,34712,39663,206069,46899,27083,27665,0.005201935537,0.004736017036,0.00731093693,0.06612448069,0.009636456542,0.003937733071,0.006188194072
戸田恵子,戸田恵子,24.1,78.1,25.8,77.2,36272,29862,29316,18150,17836,65303,23243,0.0003651802986,0.0002698185281,0.0002555153203,0.0001774205858,0.0001660507817,0.001107269666,0.0002800020876
戸田菜穂,戸田菜穂,9,47.6,9.2,49.4,11391,18966,23168,14406,28292,13913,10062,1.74E-05,5.01E-05,8.13E-05,3.99E-05,0.0001490521061,1.88E-05,2.05E-05
富田望生,富田望生,10.4,38.4,10.3,37.7,8972,9839,9724,4770,4003,18139,16304,3.56E-05,5.93E-05,0.0001248384469,4.10E-05,2.64E-05,0.0001046125809,0.0001549806204
富田靖子,富田靖子,9.9,57.5,8.3,55,10777,13627,49398,7884,6154,5804,4680,0.0001203839178,0.0001264567234,0.001139936464,0.0001192021626,8.36E-05,3.83E-05,6.71E-05
ともさかりえ,ともさかりえ,8,75.4,9.4,76.5,15779,8928,18013,6189,44729,26791,12674,0.0001152868385,4.66E-05,9.91E-05,2.27E-05,0.0005129457958,0.0001919549106,0.0002845204419
友近,友近,23.9,92.9,28.3,93.3,13728,11153,12118,9797,11697,14562,9067,9.48E-05,6.40E-05,9.78E-05,9.65E-05,0.0001030130609,7.68E-05,0.0001086451961
豊嶋花,豊嶋花,0.5,4.6,0.4,5.3,9805,11664,25885,16912,22337,11571,25188,1.81E-05,2.27E-05,0.0001118042896,0.0001118079274,0.0002198584591,2.02E-05,0.0001523010452
トラウデン直美,トラウデン直美,4.6,39.6,5.1,39.3,42580,27652,42505,47898,31963,18487,37571,0.0002435341241,0.0001064280207,0.0002736402805,0.0004413668731,0.000180566758,3.32E-05,0.0002861101459
トリンドル玲奈,トリンドル玲奈,13.8,78.9,13.1,77.9,58482,22479,18387,35384,14372,44036,33112,0.0005473649255,0.0001177455115,0.0001782841251,0.000448671489,0.0001169964407,0.0006729926921,0.000652334719
なえなの,なえなの,3.2,17.7,2.7,22.3,15409,10542,10940,12048,12122,23135,11492,3.19E-05,2.27E-05,1.81E-05,2.79E-05,2.60E-05,5.19E-05,2.68E-05
奈緒,奈緒,8.3,31.3,13.3,39.1,44869,70572,170984,79143,61397,29568,49302,0.000303791346,0.0008336561644,0.005276479928,0.001210594586,0.0006867394635,0.0001200783217,0.0006836098043
仲里依紗,仲里依紗,22.3,71.3,22.1,72.7,86836,42540,84967,27513,26407,65749,82911,0.01089088102,0.003076676904,0.01388951874,0.003242052624,0.003676510537,0.006757317318,0.01258947269
長井短,長井短,1.9,19.1,1.9,21.1,10432,7459,5292,14768,8391,13778,29402,1.46E-05,7.74E-06,4.24E-06,4.20E-05,1.24E-05,1.84E-05,0.0001752191206
中川翔子,中川翔子,31,91.2,27.8,91.3,60656,44195,27923,39570,75413,43315,44663,0.001839897733,0.0009999898115,0.0004939163651,0.001496188495,0.003604447776,0.0009186574993,0.001452454753
中越典子,中越典子,5.1,53.5,7.3,51.2,8003,6726,5334,10485,12375,7127,4579,9.35E-06,6.30E-06,4.31E-06,2.11E-05,2.91E-05,4.93E-06,5.69E-06
永作博美,永作博美,22.3,74,28,74,13341,21647,192983,37512,15794,70069,41808,0.0003150434866,0.0007748143535,0.01230052436,0.00133173759,0.0004621739647,0.002418261951,0.001863076462
長澤まさみ,長澤まさみ,50.1,93.1,41.4,92.4,48750,43970,83271,80943,70239,56458,36473,0.002817935256,0.002104255529,0.004889738908,0.006145147235,0.005358452645,0.002376391361,0.002301865605
中島セナ,中島セナ,0.4,3.2,0,3.4,2774,1351,1019,945,688,2153,2179,1.03E-06,2.54E-07,1.57E-07,1.72E-07,8.37E-08,1.35E-05,1.21E-05
中条あやみ,中条あやみ,23.9,66.2,21.6,70.3,37917,38397,53326,105283,38685,35042,32976,0.001020463282,0.001035617915,0.001692558051,0.005681936707,0.00146270165,0.0005760677355,0.0008954894976
中谷美紀,中谷美紀,19.8,74.5,22.8,76.5,12931,16401,19391,14037,16928,31583,21588,0.0001906492621,0.0001996033233,0.0001780258092,0.0001162971703,0.000241714445,0.000202774035,0.0004340877517
永野芽郁,永野芽郁,32.7,74.2,35,76.5,115947,89150,49179,65850,29327,39691,25136,0.009408671633,0.005895579383,0.004367047736,0.005673650434,0.002113185879,0.002392006756,0.001921147429
仲間由紀恵,仲間由紀恵,31.7,89,30.1,90.3,48811,53255,29390,20030,15176,24623,13733,0.001104273289,0.001191549169,0.0005863105706,0.0003634880309,0.0002634371829,0.0002638154875,0.0002965868992
中村アン,中村アン,17.3,64.8,17.2,66.2,164966,67163,24628,12820,11800,32825,14007,0.003753231211,0.0006278603569,9.82E-05,3.65E-05,3.02E-05,0.000108558386,4.40E-05
中村静香,中村静香,4.2,20,5,23.9,31307,12750,13828,13611,32654,16239,11905,0.0001316531988,2.26E-05,2.90E-05,3.56E-05,0.0001884584035,2.56E-05,2.87E-05
中村ゆり,中村ゆり,5.7,22.1,8.8,28.5,48869,35032,50893,124452,62559,220445,48280,0.00108054932,0.000570693505,0.001353939389,0.008386887463,0.002157076116,0.01210190286,0.001424861612
中村ゆりか,中村ゆりか,1.4,6.4,0.9,8,7920,9560,8664,12875,10687,8463,5835,0.0001448608814,0.000128380544,0.0001925992602,0.0006581122201,0.0002945059314,0.0003336255486,0.0001354179299
中山美穂,中山美穂,10.3,76.6,9.6,78.4,23298,66726,18602,39069,56247,34167,25476,0.000747251253,0.001569936965,0.0003274381432,0.001477066231,0.001470671552,0.0006308343308,0.0007763329693
夏川結衣,夏川結衣,12,50.1,11.5,46,11895,13012,21403,12299,9028,20220,13863,0.0002577675738,0.000419445694,0.0006457979716,0.0005120037995,0.0002389609804,0.0007470001346,0.0005640596656
夏木マリ,夏木マリ,22.7,81.6,26.4,81.8,12292,9200,11180,20427,9542,12649,12208,6.33E-05,2.65E-05,2.99E-05,0.0001157864747,2.93E-05,2.99E-05,4.51E-05
夏菜,夏菜,9.7,61.1,8,52.7,28057,16558,6802,9118,7140,5304,5515,0.0002341588742,0.000145256688,2.32E-05,3.16E-05,2.58E-05,1.49E-05,2.97E-05
名取裕子,名取裕子,15,71.5,17.7,70.3,12038,12981,14354,10768,16722,13760,11905,4.56E-05,5.09E-05,9.98E-05,0.000151050858,9.81E-05,7.85E-05,0.0001402650023
菜々緒,菜々緒,26,86.9,27.3,84.6,19809,35695,53698,25136,29382,96206,47471,9.28E-05,0.00020193491,0.000554599653,0.0001580133575,0.0002125119693,0.001161258907,0.0005966856992
成海璃子,成海璃子,8.8,61.9,8.7,61.6,8689,8425,11708,19266,9219,11824,7510,0.0001539657362,0.0001662808654,0.0002146134007,0.0008904266096,0.000380092285,0.0001816143695,0.0003256146676
二階堂ふみ,二階堂ふみ,24.1,80,21.6,80.9,18550,16933,36444,14062,18710,28637,27579,0.0005833367476,0.000490439231,0.001250065474,0.0003891169533,0.0006286254271,0.0006121378075,0.0009121752354
西田尚美,西田尚美,11.5,47.6,11.9,46.7,8619,5818,9470,19028,12033,10067,12016,1.60E-05,8.23E-06,1.94E-05,7.95E-05,3.14E-05,1.31E-05,4.20E-05
西野七瀬,西野七瀬,15.4,53.6,13.5,56.8,40138,23931,22339,31749,25151,33105,29277,0.001274462103,0.000627805656,0.0007388069345,0.001565108504,0.001120170531,0.001063415694,0.002552781243
生見愛瑠,生見愛瑠,16.3,63.2,19.3,66.9,86424,77546,43746,55931,51730,62855,46202,0.001003268635,0.0008369927397,0.0002898522548,0.0006018248871,0.0005482904336,0.0003833308534,0.0004326625458
萩原みのり,萩原みのり,0.7,2.8,0,2.7,47111,8543,6475,5927,3146,3960,2957,0.0004520303546,3.14E-05,2.39E-05,2.72E-05,7.04E-06,3.69E-06,3.30E-06
橋本愛_(1996年生),橋本愛,7.4,48,7.6,46.5,83540,71044,26027,13114,8203,18298,15734,0.002431663395,0.001338516767,0.0003986071216,0.0002142506783,8.91E-05,0.0002168260472,0.0002942732068
橋本環奈,橋本環奈,34.3,83.5,35.2,83.5,96231,37303,137562,44158,151994,154787,74154,0.002514110728,0.0004099944324,0.004210655998,0.000731040711,0.005521095184,0.003477050524,0.002071323949
橋本マナミ,橋本マナミ,9.9,72.7,10.8,73.1,19553,9986,11198,13812,23884,13189,14979,5.14E-05,1.39E-05,1.90E-05,3.67E-05,0.0001008223593,1.69E-05,4.55E-05
長谷川京子,長谷川京子,9.2,71.5,12.2,71.9,15992,13777,22596,10431,10075,23252,8378,3.44E-05,3.39E-05,0.0001142373267,3.71E-05,3.07E-05,6.95E-05,2.32E-05
羽田美智子,羽田美智子,17.2,60.9,16.6,63,10099,10546,11193,12050,24346,13238,14001,0.0001055092536,0.0001690861086,0.0001385870787,0.0002033850842,0.000413700503,7.55E-05,0.0001881823834
馬場ふみか,馬場ふみか,4.4,27.1,5,26.2,21704,21956,20627,34508,18324,36649,46306,0.001434043451,0.0007906642053,0.00155839596,0.002340266941,0.0009253145431,0.0009922249198,0.01034655888
濱田マリ,濱田マリ,13.6,75.4,19.5,74.9,5843,6947,10123,4785,5686,6364,15976,4.59E-06,6.72E-06,1.55E-05,4.40E-06,5.71E-06,3.93E-06,5.17E-05
浜辺美波,浜辺美波,29.6,70.4,25.8,72,64271,39443,59050,42722,37324,96356,37103,0.003030006774,0.001104960991,0.002925581364,0.002025372625,0.001545245419,0.002951517551,0.002048573692
早見あかり,早見あかり,5,37.3,5,36.8,20792,56588,11794,24771,8042,6837,17633,7.13E-05,0.0005321145913,2.74E-05,0.0001603349461,1.69E-05,7.57E-06,7.72E-05
原沙知絵,原沙知絵,5,44.6,4.6,47.1,29810,8083,11033,6726,3357,4981,11743,0.0001193637519,9.09E-06,1.84E-05,8.70E-06,1.99E-06,2.41E-06,2.80E-05
原菜乃華,原菜乃華,1.8,8.1,2.1,12,12584,19342,72878,104908,27527,19655,23130,2.13E-05,5.21E-05,0.0008044385552,0.002117298987,0.0001339246428,3.75E-05,0.0001084373799
原日出子,原日出子,8.8,60.4,6.9,60.9,13333,30836,17850,19480,15000,16338,15536,3.60E-05,0.0001617334537,7.05E-05,9.78E-05,5.56E-05,4.66E-05,6.70E-05
原田知世,原田知世,15.9,68.1,16.6,68.5,17812,17114,45695,21899,17064,15670,12913,0.00120646177,0.0009339612187,0.003388198648,0.001135739328,0.001036654056,0.0005170487902,0.0008686716503
原田美枝子,原田美枝子,8.3,48,9.7,47.6,79819,323718,32183,15107,10802,7912,7547,0.004741878105,0.05751637887,0.001798279374,0.0007129933429,0.0003775934888,0.000133752076,0.0002542579899
波瑠,波瑠,29.2,82.7,26.9,82.3,71462,50352,30623,23093,22908,26808,40305,0.003114235017,0.001551543284,0.0009662387929,0.0008695949049,0.0004958510152,0.0003994233099,0.001423993901
比嘉愛未,比嘉愛未,22.5,59.5,22.8,62.1,54518,34266,18535,54484,56809,51919,26226,0.002486673238,0.001115355158,0.000553738509,0.002677504609,0.002431023491,0.001639810591,0.00115631799
樋口可南子,樋口可南子,6.2,56.6,10.6,70.6,4620,8722,4723,4047,5004,4496,4407,1.23E-05,2.49E-05,7.50E-06,6.86E-06,8.71E-06,4.56E-06,1.10E-05
ヒコロヒー,ヒコロヒー,12,65.1,16.3,69.4,118568,52109,71297,84909,115410,135012,100592,0.001921030966,0.0003779447935,0.0007699144989,0.001386987116,0.002354125507,0.00176863761,0.002050947936
久本雅美,久本雅美,17.5,93.8,18.2,92.7,12578,8610,13432,8242,10472,11124,7444,6.80E-05,4.18E-05,8.69E-05,4.76E-05,7.37E-05,4.04E-05,4.52E-05
平岩紙,平岩紙,8.8,36.5,7.4,37.7,6747,7187,6518,3204,3443,9385,13848,6.11E-06,7.19E-06,6.43E-06,1.97E-06,2.10E-06,8.55E-06,3.89E-05
平子理沙,平子理沙,3,50.8,1.6,48.8,4777,3317,5160,26619,5205,3223,10853,3.07E-06,1.53E-06,4.03E-06,0.0001363165064,4.79E-06,1.01E-06,2.39E-05
平手友梨奈,平手友梨奈,11.5,61.2,8.5,63,122885,122415,40322,22371,86588,30378,18572,0.003821182303,0.004222561366,0.001231940433,0.0007050658004,0.003050455298,0.0005656763912,0.0005375594108
広末涼子,広末涼子,25.7,91.5,28.3,91.2,37274,26450,20580,29805,30391,56766,23119,0.0002877761742,0.0002018539084,0.0001162392517,0.0002303636599,0.0002529215829,0.0003764518192,0.0001461580335
広瀬アリス,広瀬アリス,37.3,87.8,33.3,88.3,24578,20837,60951,17391,24376,48637,21809,0.003964953885,0.00286302539,0.01970480053,0.005123026132,0.005708103983,0.007842676955,0.003976235364
広瀬すず,広瀬すず,32.6,94.5,35.8,93.1,42617,39679,50268,39827,44368,140198,66439,0.00860298168,0.006759656708,0.01922948932,0.01410402459,0.01277189605,0.02693786506,0.014389568
ファーストサマーウイカ,ファーストサマーウイカ,18.8,72.7,19.8,74.7,69378,58553,33652,42158,35421,51602,50550,0.0007094354206,0.0005574457685,0.0002027377345,0.0004043150759,0.0002447346046,0.0002919871915,0.0006250573684
笛木優子,笛木優子,6.5,43,6.4,43.5,12661,9832,11950,12298,9421,11791,5351,2.15E-05,1.35E-05,2.16E-05,2.91E-05,1.57E-05,1.35E-05,5.80E-06
深川麻衣,深川麻衣,2.5,9.7,1.6,8.8,11022,11471,17665,19176,11355,11525,11883,2.35E-05,2.41E-05,4.73E-05,7.07E-05,2.28E-05,1.29E-05,2.86E-05
深田恭子,深田恭子,34,91.3,32.7,91.5,23638,25327,23462,26775,19305,25795,34663,0.0001893593485,0.0001817048908,0.0001773192397,0.0002962427132,0.0002190119558,0.0002452508951,0.0005414264913
深津絵里,深津絵里,28,78.1,28.5,72.9,14521,18539,12368,17416,16597,17960,13341,0.0002983186358,0.0003821896986,0.0002663279586,0.000456118779,0.0004305241568,0.0003116825139,0.0003535612659
吹石一恵,吹石一恵,11.3,72.2,11.2,72,30990,43030,12765,9893,41803,13592,8311,0.002517180383,0.006224918522,0.0009734146595,0.0007461645319,0.005986215217,0.0005655880479,0.0007332766486
福地桃子,福地桃子,2.8,21.6,5.1,23.2,43690,95443,65024,26132,35089,25228,8938,0.001149939181,0.00482763178,0.003485566034,0.0008862878791,0.001064648895,0.0003728096846,0.0001713226106
